,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HS,AS,HST,AST,HY,AY,HR,AR,FTR,Gol_Average_Home,Dif_Home,Rojas_Home,Puntos_Home,Goles_Marcados_Home,Gol_Average_Away,Dif_Away,Rojas_Away,Puntos_Away,Goles_Marcados_Away
180,SP1,02/01/2024,Getafe,Vallecano,0,2,0,1,5,12,0,8,6,3,2,0,A,0.05555555555555555,-0.0032679738562091526,0.2777777777777778,26.0,1.3333333333333333,-0.4444444444444444,-0.0326797385620915,0.1111111111111111,20.0,0.8888888888888888
181,SP1,02/01/2024,Sociedad,Alaves,1,1,0,0,16,7,6,2,4,4,1,0,D,0.6111111111111112,-0.03594771241830064,0.0,31.0,1.6111111111111112,-0.5555555555555556,-0.02614379084967322,0.05555555555555555,16.0,0.7777777777777778
182,SP1,02/01/2024,Valencia,Villarreal,3,1,2,0,11,8,8,4,2,5,0,0,H,-0.16666666666666666,0.06862745098039216,0.2222222222222222,23.0,1.0555555555555556,-0.5,0.08823529411764708,0.16666666666666666,19.0,1.4444444444444444
183,SP1,03/01/2024,Granada,Cadiz,2,0,1,0,15,15,8,2,3,4,0,1,H,-1.1111111111111112,-0.11111111111111116,0.1111111111111111,8.0,1.1111111111111112,-0.5555555555555556,0.0326797385620915,0.2777777777777778,15.0,0.7777777777777778
184,SP1,03/01/2024,Celta,Betis,2,1,1,1,19,14,6,3,0,2,0,0,H,-0.5555555555555556,-0.02614379084967322,0.2222222222222222,13.0,1.0,0.1111111111111111,-0.006535947712418305,0.1111111111111111,28.0,1.1111111111111112
185,SP1,03/01/2024,Real Madrid,Mallorca,1,0,0,0,17,7,5,0,2,3,0,0,H,1.5555555555555556,-0.03267973856209139,0.1111111111111111,45.0,2.1666666666666665,-0.2777777777777778,0.07516339869281047,0.1111111111111111,18.0,0.9444444444444444
186,SP1,03/01/2024,Girona,Ath Madrid,4,3,3,2,17,18,9,12,0,1,0,0,H,1.1666666666666667,-0.06862745098039214,0.0,45.0,2.3333333333333335,0.9444444444444444,0.0032679738562091387,0.16666666666666666,38.0,2.0
187,SP1,04/01/2024,Osasuna,Almeria,1,0,1,0,14,4,2,0,1,2,0,0,H,-0.4444444444444444,-0.0326797385620915,0.16666666666666666,19.0,1.1666666666666667,-1.2777777777777777,0.016339869281045916,0.05555555555555555,5.0,1.0555555555555556
188,SP1,04/01/2024,Sevilla,Ath Bilbao,0,2,0,1,11,15,2,6,3,1,0,0,A,-0.1111111111111111,-0.0522875816993464,0.16666666666666666,16.0,1.2777777777777777,0.8333333333333334,0.009803921568627527,0.1111111111111111,35.0,1.8888888888888888
189,SP1,04/01/2024,Las Palmas,Barcelona,1,2,1,0,12,15,3,5,5,2,1,0,A,0.0,-0.058823529411764705,0.05555555555555555,25.0,0.8333333333333334,0.7222222222222222,0.016339869281045694,0.05555555555555555,38.0,1.8888888888888888
190,SP1,12/01/2024,Sevilla,Alaves,2,3,0,2,19,16,4,8,4,3,0,0,A,-0.21052631578947367,-0.09941520467836257,0.15789473684210525,16.0,1.2105263157894737,-0.5263157894736842,0.0292397660818714,0.05263157894736842,17.0,0.7894736842105263
191,SP1,13/01/2024,Las Palmas,Villarreal,3,0,1,0,8,17,3,3,4,3,0,0,H,-0.05263157894736842,-0.05263157894736842,0.10526315789473684,25.0,0.8421052631578947,-0.5789473684210527,-0.07894736842105265,0.15789473684210525,19.0,1.4210526315789473
192,SP1,13/01/2024,Mallorca,Celta,1,1,1,1,17,6,6,2,4,1,0,0,D,-0.3157894736842105,-0.03801169590643272,0.10526315789473684,18.0,0.8947368421052632,-0.47368421052631576,0.08187134502923982,0.21052631578947367,16.0,1.0526315789473684
193,SP1,13/01/2024,Ath Bilbao,Sociedad,2,1,2,0,10,9,3,1,1,4,0,0,H,0.8947368421052632,0.06140350877192979,0.10526315789473684,38.0,1.894736842105263,0.5789473684210527,-0.032163742690058506,0.05263157894736842,32.0,1.5789473684210527
194,SP1,13/01/2024,Betis,Granada,1,0,0,0,25,6,6,2,3,4,0,0,H,0.05263157894736842,-0.05847953216374269,0.10526315789473684,28.0,1.105263157894737,-0.9473684210526315,0.16374269005847963,0.10526315789473684,11.0,1.1578947368421053
195,SP1,14/01/2024,Almeria,Girona,0,0,0,0,20,5,3,1,4,4,0,1,D,-1.263157894736842,0.014619883040935644,0.05263157894736842,5.0,1.0,1.1578947368421053,-0.00877192982456143,0.0,48.0,2.4210526315789473
196,SP1,14/01/2024,Cadiz,Valencia,1,4,1,1,10,9,2,5,4,2,0,0,A,-0.631578947368421,-0.07602339181286544,0.3157894736842105,15.0,0.7368421052631579,-0.05263157894736842,0.11403508771929824,0.21052631578947367,26.0,1.1578947368421053
197,SP1,19/01/2024,Alaves,Cadiz,1,0,0,0,13,9,3,1,0,4,0,0,H,-0.45,0.07631578947368417,0.05,20.0,0.9,-0.75,-0.11842105263157898,0.3,15.0,0.75
198,SP1,20/01/2024,Vallecano,Las Palmas,0,2,0,1,16,10,3,5,3,1,1,0,A,-0.3157894736842105,0.1286549707602339,0.10526315789473684,23.0,0.9473684210526315,0.1,0.15263157894736842,0.1,28.0,0.95
199,SP1,20/01/2024,Villarreal,Mallorca,1,1,1,0,18,8,5,2,2,2,1,0,D,-0.7,-0.1210526315789473,0.15,19.0,1.35,-0.3,0.01578947368421052,0.1,19.0,0.9
200,SP1,20/01/2024,Valencia,Ath Bilbao,1,0,0,0,6,6,1,3,0,3,0,0,H,0.1,0.15263157894736842,0.2,29.0,1.3,0.9,0.0052631578947368585,0.1,41.0,1.9
201,SP1,20/01/2024,Celta,Sociedad,0,1,0,1,6,6,2,2,1,2,0,0,A,-0.45,0.023684210526315752,0.2,17.0,1.05,0.5,-0.07894736842105265,0.05,32.0,1.55
202,SP1,21/01/2024,Osasuna,Getafe,3,2,2,0,13,10,7,7,4,4,0,0,H,-0.3684210526315789,0.07602339181286549,0.15789473684210525,22.0,1.1578947368421053,-0.05263157894736842,-0.10818713450292397,0.3684210526315789,26.0,1.263157894736842
203,SP1,21/01/2024,Real Madrid,Almeria,3,2,0,2,18,10,6,2,3,5,0,0,H,1.5263157894736843,-0.029239766081871288,0.10526315789473684,48.0,2.1052631578947367,-1.2,0.06315789473684208,0.05,6.0,0.95
