,Unnamed: 0,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,labeled Home,labeled Away,Basket_Average_Home,Dif_Home,Basket_Average_Away,Dif_Away
3378,3802,2020-01-08,21900562,Final,1610612744,1610612749,2019,1610612744,98.0,0.379,0.85,0.395,29.0,52.0,1610612749,107.0,0.402,0.875,0.22,22.0,47.0,0,7,12,6.168224299065415,-0.0899916633758977,6.3089430894308975,0.05588186494109948
3377,3803,2020-01-07,21900548,Final,1610612739,1610612765,2019,1610612739,113.0,0.494,0.938,0.452,29.0,46.0,1610612765,115.0,0.462,0.857,0.3939999999999999,26.0,40.0,0,2,28,-3.953608247422679,-0.09350462047967767,-0.9427083333333286,0.10964768760908328
3376,3804,2020-01-07,21900549,Final,1610612761,1610612757,2019,1610612761,99.0,0.365,0.737,0.357,21.0,57.0,1610612757,101.0,0.4320000000000001,0.857,0.371,23.0,45.0,0,24,20,6.210045662100455,0.05408235934815764,2.3755868544600958,-0.06309239082293061
3375,3805,2020-01-07,21900550,Final,1610612751,1610612760,2019,1610612751,103.0,0.408,0.75,0.297,19.0,52.0,1610612760,111.0,0.413,0.828,0.297,19.0,51.0,0,14,23,-2.066666666666663,-0.04880952380952408,2.572115384615387,0.055207172055006026
3374,3806,2020-01-07,21900551,Final,1610612763,1610612750,2019,1610612763,119.0,0.517,0.905,0.286,22.0,44.0,1610612750,112.0,0.444,0.81,0.319,23.0,40.0,1,26,13,-3.754464285714292,0.05271060217808099,-0.6212121212121247,0.0640670666051335
3373,3807,2020-01-07,21900552,Final,1610612756,1610612758,2019,1610612756,103.0,0.481,0.818,0.314,24.0,41.0,1610612758,114.0,0.44,0.893,0.417,18.0,41.0,0,19,21,-7.129707112970706,0.07197355929820048,-4.272277227722768,0.026230234963804833
3372,3808,2020-01-07,21900553,Final,1610612747,1610612752,2019,1610612747,117.0,0.5,0.857,0.472,27.0,48.0,1610612752,87.0,0.389,0.563,0.2,15.0,47.0,1,10,15,0.2139737991266344,-0.03602620087336561,-6.555555555555557,-0.01240834743373398
3371,3809,2020-01-06,21900539,Final,1610612766,1610612754,2019,1610612766,104.0,0.457,0.909,0.3329999999999999,21.0,38.0,1610612754,115.0,0.528,0.7859999999999999,0.385,31.0,43.0,0,29,17,-0.6927083333333428,0.008862347294922301,2.6442307692307736,-0.04659048680788658
3370,3810,2020-01-06,21900540,Final,1610612753,1610612751,2019,1610612753,101.0,0.4320000000000001,0.742,0.308,21.0,60.0,1610612751,89.0,0.3329999999999999,0.789,0.213,20.0,46.0,1,16,14,-1.9417475728155296,0.07776462230643233,-2.013274336283189,0.05339233038347402
3369,3811,2020-01-06,21900541,Final,1610612755,1610612760,2019,1610612755,120.0,0.511,0.833,0.5,31.0,42.0,1610612760,113.0,0.449,0.677,0.414,17.0,47.0,1,18,23,3.6885964912280684,-0.09994976427854851,2.5550239234449776,-0.01709146117040916
3368,3812,2020-01-06,21900542,Final,1610612764,1610612738,2019,1610612764,99.0,0.4639999999999999,0.609,0.3329999999999999,18.0,47.0,1610612738,94.0,0.347,0.769,0.216,17.0,55.0,1,27,1,-1.1875,0.0009057971014527766,4.378486055776889,0.04248605577689091
3367,3813,2020-01-06,21900543,Final,1610612737,1610612743,2019,1610612737,115.0,0.455,0.8440000000000001,0.462,24.0,34.0,1610612743,123.0,0.511,0.741,0.3329999999999999,27.0,41.0,0,0,6,-6.5158371040724035,0.034162895927593695,2.8702928870292936,0.013150029886432435
3366,3814,2020-01-06,21900544,Final,1610612740,1610612762,2019,1610612740,126.0,0.479,0.8,0.387,23.0,48.0,1610612762,128.0,0.511,0.833,0.485,19.0,43.0,0,3,25,-0.9043062200956911,-0.02930622009569106,3.7610619469026574,-0.007826941986238012
3365,3815,2020-01-06,21900545,Final,1610612742,1610612741,2019,1610612742,118.0,0.524,0.737,0.39,25.0,43.0,1610612741,110.0,0.469,0.818,0.29,25.0,45.0,1,5,4,0.14529914529914834,0.06804592641502438,-6.989847715736033,0.04076452916191897
3364,3816,2020-01-06,21900546,Final,1610612759,1610612749,2019,1610612759,126.0,0.511,0.895,0.5429999999999999,23.0,54.0,1610612749,104.0,0.4,0.929,0.3329999999999999,24.0,38.0,1,22,12,1.526829268292687,-0.041798182687699637,6.234817813765176,-0.0741252756657218
3363,3817,2020-01-06,21900547,Final,1610612758,1610612744,2019,1610612758,111.0,0.481,0.7829999999999999,0.5,27.0,43.0,1610612744,98.0,0.395,0.7809999999999999,0.192,19.0,44.0,1,21,7,-4.246305418719217,0.02597180900355056,6.144186046511621,-0.024038252553793882
3362,3818,2020-01-05,21900534,Final,1610612746,1610612752,2019,1610612746,135.0,0.542,0.818,0.563,25.0,42.0,1610612752,132.0,0.5710000000000001,0.649,0.522,22.0,37.0,1,9,15,1.227467811158789,-0.12167011987568799,-6.743718592964825,-0.18816303740926799
3361,3819,2020-01-05,21900535,Final,1610612748,1610612757,2019,1610612748,122.0,0.522,0.625,0.409,34.0,47.0,1610612757,111.0,0.46,0.9,0.351,21.0,40.0,1,11,20,0.7723577235772439,0.009092417454795054,2.3271028037383132,-0.04848405072178252
3360,3820,2020-01-05,21900536,Final,1610612739,1610612750,2019,1610612739,103.0,0.476,0.789,0.32,15.0,44.0,1610612750,118.0,0.495,0.769,0.368,32.0,43.0,0,2,13,-4.071794871794879,-0.11818662437219984,-0.5577889447236117,0.06342317648851292
3359,3821,2020-01-05,21900537,Final,1610612756,1610612763,2019,1610612756,114.0,0.4529999999999999,0.846,0.231,25.0,46.0,1610612763,121.0,0.542,0.765,0.429,31.0,42.0,0,19,26,-7.0625,0.06720711297070636,-3.6444444444444457,0.1100198412698461
3358,3822,2020-01-05,21900538,Final,1610612747,1610612765,2019,1610612747,106.0,0.457,0.696,0.3,23.0,50.0,1610612765,99.0,0.3720000000000001,0.857,0.423,21.0,43.0,1,10,28,0.28260869565217206,0.06863489652553767,-0.9689119170984526,-0.026203583765123994
3357,3823,2020-01-04,21900523,Final,1610612746,1610612763,2019,1610612746,114.0,0.446,0.773,0.233,20.0,49.0,1610612763,140.0,0.51,0.857,0.462,36.0,54.0,0,9,26,1.3974358974358978,0.1699680862771089,-3.7522123893805315,-0.10776794493608577
3356,3824,2020-01-04,21900524,Final,1610612751,1610612761,2019,1610612751,102.0,0.478,0.735,0.371,24.0,38.0,1610612761,121.0,0.4539999999999999,0.7140000000000001,0.406,21.0,43.0,0,14,24,-1.9383259911894157,0.07494834509377313,6.222727272727269,0.012681610626813722
3355,3825,2020-01-04,21900525,Final,1610612753,1610612762,2019,1610612753,96.0,0.447,0.75,0.297,21.0,46.0,1610612762,109.0,0.452,0.643,0.4,22.0,51.0,0,16,25,-1.9033816425120733,0.03836593030345625,3.850220264317187,0.08915831741452962
3354,3826,2020-01-04,21900526,Final,1610612737,1610612754,2019,1610612737,116.0,0.512,0.917,0.313,22.0,40.0,1610612754,111.0,0.414,0.8290000000000001,0.37,24.0,39.0,1,0,17,-6.63513513513513,-0.1192980310627263,2.6363636363636402,-0.007867132867133364
3353,3827,2020-01-04,21900527,Final,1610612739,1610612760,2019,1610612739,106.0,0.4589999999999999,0.8240000000000001,0.467,19.0,42.0,1610612760,121.0,0.4479999999999999,0.8079999999999999,0.3779999999999999,24.0,52.0,0,2,23,-4.071428571428569,0.0003663003663092468,2.5047619047619065,-0.05026201868307112
3352,3828,2020-01-04,21900528,Final,1610612764,1610612743,2019,1610612764,128.0,0.5489999999999999,0.815,0.375,20.0,49.0,1610612743,114.0,0.46,0.8240000000000001,0.207,18.0,33.0,1,27,6,-1.2009569377990346,-0.013456937799034563,2.9083333333333314,0.0380404463040378
3351,3829,2020-01-04,21900529,Final,1610612741,1610612738,2019,1610612741,104.0,0.425,0.742,0.382,23.0,37.0,1610612738,111.0,0.524,0.81,0.421,22.0,44.0,0,4,1,-7.0707070707070585,-0.08085935497102525,4.444444444444443,0.06595838866755344
3350,3830,2020-01-04,21900530,Final,1610612742,1610612766,2019,1610612742,120.0,0.47,0.846,0.3,28.0,41.0,1610612766,123.0,0.494,0.903,0.44,27.0,53.0,0,5,29,0.1276595744680975,-0.017639570831050833,-0.8756476683937819,-0.18293933506043913
3349,3831,2020-01-04,21900531,Final,1610612749,1610612759,2019,1610612749,127.0,0.494,0.727,0.3779999999999999,23.0,49.0,1610612759,118.0,0.413,0.912,0.344,20.0,50.0,1,12,22,6.29435483870968,0.05953702494450397,1.4902912621359263,-0.036538006156760616
3348,3832,2020-01-04,21900532,Final,1610612744,1610612765,2019,1610612744,104.0,0.402,0.8440000000000001,0.524,26.0,42.0,1610612765,111.0,0.518,0.875,0.407,24.0,46.0,0,7,28,6.0972222222222285,-0.046963824289392164,-0.9948453608247405,-0.02593344372628792
3347,3833,2020-01-04,21900533,Final,1610612758,1610612740,2019,1610612758,115.0,0.447,0.75,0.5710000000000001,20.0,51.0,1610612740,117.0,0.4370000000000001,0.758,0.356,28.0,44.0,0,21,3,-4.235294117647058,0.011011301072159085,-1.1190476190476204,-0.21474139895192934
3346,3834,2020-01-03,21900517,Final,1610612738,1610612737,2019,1610612738,109.0,0.441,0.7240000000000001,0.24,23.0,54.0,1610612737,106.0,0.419,0.8,0.356,26.0,42.0,1,1,0,4.458498023715407,0.014053579270964178,-6.627802690582968,0.007332444552162087
3345,3835,2020-01-03,21900518,Final,1610612753,1610612748,2019,1610612753,105.0,0.407,0.897,0.371,25.0,44.0,1610612748,85.0,0.375,0.7829999999999999,0.1889999999999999,16.0,49.0,1,16,11,-1.9375,-0.03411835748792669,0.8340080971659916,0.0616503735887477
3344,3836,2020-01-03,21900519,Final,1610612764,1610612757,2019,1610612764,103.0,0.422,0.64,0.3329999999999999,19.0,41.0,1610612757,122.0,0.511,0.7879999999999999,0.24,16.0,41.0,0,27,20,-1.2761904761904788,-0.0752335383914442,2.2883720930232556,-0.038730710715057626
3343,3837,2020-01-03,21900520,Final,1610612745,1610612755,2019,1610612745,118.0,0.477,0.75,0.375,22.0,46.0,1610612755,108.0,0.457,0.72,0.222,32.0,44.0,1,8,18,5.847222222222214,0.014664082687318114,3.7467248908296966,0.05812839960162819
3342,3838,2020-01-03,21900521,Final,1610612756,1610612752,2019,1610612756,120.0,0.467,0.7879999999999999,0.357,28.0,48.0,1610612752,112.0,0.446,0.667,0.27,19.0,52.0,1,19,15,-7.0995850622406635,-0.03708506224066355,-6.894999999999996,-0.1512814070351709
3341,3839,2020-01-03,21900522,Final,1610612747,1610612740,2019,1610612747,123.0,0.5,0.821,0.483,29.0,47.0,1610612740,113.0,0.471,0.857,0.297,24.0,40.0,1,10,3,0.3982683982683852,0.11565970261621317,-1.1232227488151665,-0.004175129767546082
3340,3840,2020-01-02,21900508,Final,1610612739,1610612766,2019,1610612739,106.0,0.506,0.7859999999999999,0.371,26.0,42.0,1610612766,109.0,0.446,0.833,0.395,25.0,39.0,0,2,29,-4.284263959390856,-0.2128353879622864,-0.9226804123711219,-0.04703274397733992
3339,3841,2020-01-02,21900509,Final,1610612754,1610612743,2019,1610612754,116.0,0.524,0.72,0.462,32.0,34.0,1610612743,124.0,0.529,0.889,0.296,27.0,47.0,0,17,6,2.5714285714285694,-0.06493506493507084,2.8755186721991777,-0.032814661134153766
3338,3842,2020-01-02,21900510,Final,1610612748,1610612761,2019,1610612748,84.0,0.407,0.545,0.324,23.0,50.0,1610612761,76.0,0.315,0.8240000000000001,0.143,20.0,48.0,1,11,24,0.8427419354838577,0.008733838317866116,6.149321266968329,-0.0734060057589403
3337,3843,2020-01-02,21900511,Final,1610612741,1610612762,2019,1610612741,98.0,0.3939999999999999,0.765,0.306,22.0,45.0,1610612762,102.0,0.487,0.773,0.3670000000000001,24.0,42.0,0,4,25,-7.105527638190949,-0.03482056748389084,3.9078947368421098,0.05767447252492275
3336,3844,2020-01-02,21900512,Final,1610612750,1610612744,2019,1610612750,99.0,0.4,0.588,0.302,22.0,52.0,1610612744,84.0,0.429,0.7140000000000001,0.15,20.0,43.0,1,13,7,-0.5949999999999989,-0.03721105527638713,5.967741935483858,-0.12948028673837086
3335,3845,2020-01-02,21900513,Final,1610612742,1610612751,2019,1610612742,123.0,0.506,0.882,0.474,22.0,46.0,1610612751,111.0,0.462,0.882,0.324,29.0,44.0,1,5,14,0.19491525423728717,0.06725567976918967,-1.956140350877206,-0.017814359687790216
3334,3846,2020-01-02,21900514,Final,1610612759,1610612760,2019,1610612759,103.0,0.435,0.833,0.419,22.0,45.0,1610612760,109.0,0.483,0.7,0.36,19.0,43.0,0,22,23,1.4299516908212553,-0.06033957131467105,2.507109004739334,0.002347099977427547
3333,3847,2020-01-02,21900515,Final,1610612758,1610612763,2019,1610612758,128.0,0.489,0.8390000000000001,0.412,26.0,41.0,1610612763,123.0,0.484,0.952,0.382,31.0,42.0,1,21,26,-4.112195121951231,0.12309899569582683,-3.674008810572687,0.07820357880784456
3332,3848,2020-01-02,21900516,Final,1610612746,1610612765,2019,1610612746,126.0,0.5429999999999999,0.7140000000000001,0.3929999999999999,29.0,51.0,1610612765,112.0,0.426,0.7140000000000001,0.212,20.0,45.0,1,9,28,1.3617021276595835,-0.03573376977631426,-1.0358974358974251,-0.0410520750726846
3331,3849,2020-01-01,21900504,Final,1610612764,1610612753,2019,1610612764,101.0,0.379,0.8390000000000001,0.29,18.0,46.0,1610612753,122.0,0.474,0.741,0.375,25.0,52.0,0,27,16,-1.2417061611374294,0.034484315053049386,-1.9712918660287073,-0.03379186602870732
3330,3850,2020-01-01,21900505,Final,1610612752,1610612757,2019,1610612752,117.0,0.48,0.643,0.389,29.0,55.0,1610612757,93.0,0.394,0.6,0.313,17.0,47.0,1,15,20,-6.865671641791039,0.029328358208957184,2.3842592592592666,0.09588716623601101
3329,3851,2020-01-01,21900506,Final,1610612749,1610612750,2019,1610612749,106.0,0.426,0.654,0.25,24.0,60.0,1610612750,104.0,0.374,0.75,0.326,18.0,48.0,1,12,13,6.317269076305223,0.02291423759554334,-0.6268656716417951,-0.03186567164179621
3328,3852,2020-01-01,21900507,Final,1610612747,1610612756,2019,1610612747,117.0,0.478,0.706,0.25,25.0,45.0,1610612756,107.0,0.488,0.7390000000000001,0.261,32.0,47.0,1,10,19,0.35344827586206407,-0.04482012240632116,-7.0165289256198236,0.08305613662084
3327,3853,2019-12-31,21900497,Final,1610612766,1610612738,2019,1610612766,92.0,0.395,0.75,0.353,25.0,41.0,1610612738,109.0,0.454,0.7,0.368,25.0,54.0,0,29,1,-0.9538461538461576,-0.031165741475035702,4.503937007874029,0.04543898415862202
3326,3854,2019-12-31,21900498,Final,1610612754,1610612755,2019,1610612754,115.0,0.488,0.769,0.44,35.0,38.0,1610612755,97.0,0.407,0.85,0.207,24.0,47.0,1,17,18,2.5829383886255926,0.011509817197023153,3.799999999999997,0.05327510917030054
3325,3855,2019-12-31,21900499,Final,1610612758,1610612746,2019,1610612758,87.0,0.413,0.684,0.286,20.0,41.0,1610612746,105.0,0.409,0.955,0.333,21.0,51.0,0,21,9,-4.131067961165044,-0.01887283921381311,1.3220338983050937,-0.03966822935448988
3324,3856,2019-12-31,21900500,Final,1610612761,1610612739,2019,1610612761,117.0,0.476,0.8,0.436,29.0,45.0,1610612739,97.0,0.425,0.813,0.263,21.0,41.0,1,24,2,6.157657657657666,0.008336390689336781,-4.378787878787875,-0.09452391939701954
3323,3857,2019-12-31,21900501,Final,1610612745,1610612743,2019,1610612745,130.0,0.529,0.71,0.471,20.0,43.0,1610612743,104.0,0.464,0.667,0.32,25.0,39.0,1,8,6,5.861751152073722,0.01452892985150811,2.9793388429751957,0.10382017077601802
3322,3858,2019-12-31,21900502,Final,1610612759,1610612744,2019,1610612759,117.0,0.469,0.765,0.452,30.0,53.0,1610612744,113.0,0.458,0.722,0.444,31.0,44.0,1,22,7,1.4567307692307594,0.02677907840950411,6.032110091743121,0.06436815625926329
3321,3859,2019-12-31,21900503,Final,1610612760,1610612742,2019,1610612760,106.0,0.429,0.7859999999999999,0.222,18.0,56.0,1610612742,101.0,0.355,0.741,0.294,19.0,49.0,1,23,5,2.514150943396217,0.007041938656882962,0.21940928270042548,0.024494028463138307
3320,3860,2019-12-30,21900491,Final,1610612753,1610612737,2019,1610612753,93.0,0.416,0.583,0.2,22.0,40.0,1610612737,101.0,0.481,0.8240000000000001,0.31,21.0,52.0,0,16,0,-2.0714285714285836,-0.10013670539987629,-6.566964285714292,0.060838404868675866
3319,3861,2019-12-30,21900492,Final,1610612764,1610612748,2019,1610612764,123.0,0.512,0.667,0.459,26.0,40.0,1610612748,105.0,0.452,0.7440000000000001,0.357,18.0,44.0,1,27,11,-1.3773584905660385,-0.13565232942860916,0.8152610441767081,-0.02748089130714959
3318,3862,2019-12-30,21900493,Final,1610612741,1610612749,2019,1610612741,102.0,0.374,0.625,0.386,26.0,43.0,1610612749,123.0,0.5479999999999999,0.833,0.344,29.0,59.0,0,4,12,-7.090000000000003,0.015527638190945936,6.3359999999999985,0.01873092369477547
3317,3863,2019-12-30,21900494,Final,1610612750,1610612751,2019,1610612750,122.0,0.404,0.7240000000000001,0.386,20.0,60.0,1610612751,115.0,0.404,0.741,0.366,22.0,58.0,1,13,14,-0.6831683168316829,-0.05630264518988781,-1.8515283842794759,0.10461196659773009
3316,3864,2019-12-30,21900495,Final,1610612762,1610612765,2019,1610612762,104.0,0.47,0.8,0.385,20.0,46.0,1610612765,81.0,0.38,0.7390000000000001,0.286,14.0,43.0,1,25,28,3.9388646288209657,0.030969891978855912,-1.0459183673469425,-0.010020931449517434
3315,3865,2019-12-30,21900496,Final,1610612757,1610612756,2019,1610612757,116.0,0.458,0.778,0.412,24.0,42.0,1610612756,122.0,0.478,0.955,0.565,29.0,44.0,0,20,19,2.451612903225808,0.0673536439665412,-7.045267489711932,-0.02873856409210873
3314,3866,2019-12-29,21900486,Final,1610612761,1610612760,2019,1610612761,97.0,0.422,1.0,0.375,21.0,42.0,1610612760,98.0,0.436,0.87,0.303,15.0,43.0,0,24,23,6.094170403587441,-0.06348725407022471,2.586854460093903,0.07270351669768615
3313,3867,2019-12-29,21900487,Final,1610612763,1610612766,2019,1610612763,117.0,0.489,1.0,0.286,30.0,50.0,1610612766,104.0,0.43,0.6559999999999999,0.29,23.0,42.0,1,26,29,-3.596491228070178,0.07751758250250873,-0.9540816326530575,-0.00023547880689989142
3312,3868,2019-12-29,21900488,Final,1610612740,1610612745,2019,1610612740,127.0,0.49,0.6920000000000001,0.409,32.0,47.0,1610612745,112.0,0.519,0.65,0.385,29.0,41.0,1,3,8,-1.1886792452830122,-0.06545649646784568,5.926605504587158,0.06485435251343574
3311,3869,2019-12-29,21900489,Final,1610612743,1610612758,2019,1610612743,120.0,0.519,0.903,0.276,23.0,37.0,1610612758,115.0,0.529,0.706,0.382,32.0,35.0,1,6,21,2.9794238683127645,8.502533756882258e-05,-4.178743961352652,-0.047676000187607315
3310,3870,2019-12-29,21900490,Final,1610612747,1610612742,2019,1610612747,108.0,0.487,0.821,0.391,28.0,39.0,1610612742,95.0,0.36,0.9,0.302,17.0,45.0,1,10,5,0.3733905579399135,0.019942282077849427,0.18487394957983838,-0.0345353331205871
3309,3871,2019-12-28,21900472,Final,1610612743,1610612763,2019,1610612743,119.0,0.484,0.741,0.31,28.0,43.0,1610612763,110.0,0.488,0.76,0.3,32.0,45.0,1,6,26,3.004098360655746,0.02467449234298158,-3.6331877729257513,-0.036696544855573165
3308,3872,2019-12-28,21900473,Final,1610612738,1610612761,2019,1610612738,97.0,0.397,0.778,0.2189999999999999,18.0,31.0,1610612761,113.0,0.524,0.647,0.412,27.0,53.0,0,1,24,4.505882352941171,0.001945345067142057,6.227678571428569,0.1335081678411285
3307,3873,2019-12-28,21900474,Final,1610612740,1610612754,2019,1610612740,120.0,0.462,0.8,0.429,25.0,49.0,1610612754,98.0,0.3879999999999999,0.897,0.214,17.0,46.0,1,3,17,-1.2159624413145593,-0.027283196031547163,2.6179245283018986,0.03498613967630604
3306,3874,2019-12-28,21900475,Final,1610612748,1610612755,2019,1610612748,117.0,0.447,0.7929999999999999,0.357,26.0,43.0,1610612755,116.0,0.472,0.759,0.3329999999999999,24.0,47.0,1,11,18,0.8559999999999945,0.04073895582328646,3.835497835497833,0.035497835497835695
3305,3875,2019-12-28,21900476,Final,1610612764,1610612752,2019,1610612764,100.0,0.344,0.774,0.4,16.0,49.0,1610612752,107.0,0.447,0.769,0.355,25.0,56.0,0,27,15,-1.4037558685446072,-0.02639737797856867,-6.9702970297029765,-0.10462538791193765
3304,3876,2019-12-28,21900477,Final,1610612741,1610612737,2019,1610612741,116.0,0.494,0.789,0.484,22.0,51.0,1610612737,81.0,0.3720000000000001,0.727,0.265,24.0,39.0,1,4,0,-7.019900497512438,0.07009950248756525,-6.666666666666657,-0.09970238095236539
3303,3877,2019-12-28,21900478,Final,1610612745,1610612751,2019,1610612745,108.0,0.436,0.4379999999999999,0.31,16.0,54.0,1610612751,98.0,0.402,0.619,0.282,24.0,47.0,1,8,14,6.009132420091319,0.08252691550416102,-1.6652173913043384,0.18631099297513742
3302,3878,2019-12-28,21900479,Final,1610612750,1610612739,2019,1610612750,88.0,0.355,0.737,0.216,17.0,39.0,1610612739,94.0,0.416,0.722,0.2,13.0,61.0,0,13,2,-0.7635467980295658,-0.08037848119788293,-4.402010050251249,-0.023222171463373797
3301,3879,2019-12-28,21900480,Final,1610612749,1610612753,2019,1610612749,111.0,0.512,0.667,0.351,30.0,57.0,1610612753,100.0,0.402,0.8420000000000001,0.4,21.0,35.0,1,12,16,6.374501992031867,0.038501992031868326,-2.0094786729857788,0.06194989844280485
3300,3880,2019-12-28,21900481,Final,1610612759,1610612765,2019,1610612759,136.0,0.57,0.8,0.514,30.0,51.0,1610612765,109.0,0.444,0.5670000000000001,0.3329999999999999,20.0,40.0,1,22,28,1.4019138755980975,-0.054816893632661845,-1.1421319796954208,-0.09621361234847825
3299,3881,2019-12-28,21900482,Final,1610612744,1610612742,2019,1610612744,121.0,0.489,0.765,0.462,28.0,42.0,1610612742,141.0,0.522,1.0,0.471,35.0,46.0,0,7,5,5.977168949771681,-0.05494114197144029,0.26778242677825403,0.08290847719841565
3298,3882,2019-12-28,21900483,Final,1610612758,1610612756,2019,1610612758,110.0,0.488,0.667,0.387,19.0,36.0,1610612756,112.0,0.517,0.867,0.346,30.0,41.0,0,21,19,-4.177884615384613,0.000859345968038383,-6.971311475409834,0.07395601430209808
3297,3883,2019-12-28,21900484,Final,1610612757,1610612747,2019,1610612757,120.0,0.477,0.852,0.429,18.0,39.0,1610612747,128.0,0.516,0.821,0.344,32.0,44.0,0,20,10,2.458715596330265,0.007102693104457103,0.47863247863247693,0.10524192069256344
3296,3884,2019-12-28,21900485,Final,1610612746,1610612762,2019,1610612746,107.0,0.368,0.926,0.3,22.0,46.0,1610612762,120.0,0.523,0.765,0.486,25.0,47.0,0,9,25,1.2784810126582187,-0.043552885646874984,3.969565217391306,0.030700588570340415
3295,3885,2019-12-27,21900466,Final,1610612738,1610612739,2019,1610612738,129.0,0.516,0.895,0.35,28.0,43.0,1610612739,117.0,0.518,0.69,0.391,22.0,38.0,1,1,2,4.4921875,-0.01369485294117112,-4.325000000000003,0.0770100502512463
3294,3886,2019-12-27,21900467,Final,1610612766,1610612760,2019,1610612766,102.0,0.416,0.611,0.179,26.0,54.0,1610612760,104.0,0.449,0.613,0.161,19.0,49.0,0,29,23,-1.0355329949238552,-0.08145136227079774,2.6028037383177605,0.015949278223857277
3293,3887,2019-12-27,21900468,Final,1610612753,1610612755,2019,1610612753,98.0,0.42,0.609,0.3329999999999999,26.0,48.0,1610612755,97.0,0.402,0.81,0.345,23.0,45.0,1,16,18,-2.0330188679245254,-0.023540194938746595,3.8146551724137936,-0.02084266308403926
3292,3888,2019-12-27,21900469,Final,1610612737,1610612749,2019,1610612737,86.0,0.363,0.5710000000000001,0.293,20.0,46.0,1610612749,112.0,0.505,0.6920000000000001,0.3929999999999999,29.0,56.0,0,0,12,-6.553097345132741,0.11356932153391597,6.396825396825406,0.022323404793539225
3291,3889,2019-12-27,21900470,Final,1610612748,1610612754,2019,1610612748,113.0,0.449,0.895,0.421,29.0,56.0,1610612754,112.0,0.489,0.833,0.452,27.0,34.0,1,11,17,0.808764940239044,-0.04723505976095055,2.7089201877934244,0.09099565949152577
3290,3890,2019-12-27,21900471,Final,1610612744,1610612756,2019,1610612744,105.0,0.413,0.8,0.3329999999999999,22.0,41.0,1610612756,96.0,0.467,0.792,0.212,22.0,49.0,1,7,19,5.799999999999997,-0.17716894977168351,-6.889795918367341,0.08151555704249347
3289,3891,2019-12-26,21900460,Final,1610612765,1610612764,2019,1610612765,132.0,0.535,0.8079999999999999,0.396,32.0,48.0,1610612764,102.0,0.413,0.7040000000000001,0.292,18.0,44.0,1,28,27,-1.0101010101010104,0.1320309695944104,-1.3130841121495394,0.09067175639506786
3288,3892,2019-12-26,21900461,Final,1610612751,1610612752,2019,1610612751,82.0,0.2689999999999999,0.75,0.26,17.0,50.0,1610612752,94.0,0.402,0.733,0.31,16.0,60.0,0,14,15,-1.662337662337663,0.0028797289666755432,-6.926108374384228,0.044188655318748715
3287,3893,2019-12-26,21900462,Final,1610612760,1610612763,2019,1610612760,97.0,0.413,0.846,0.286,23.0,34.0,1610612763,110.0,0.5479999999999999,0.727,0.4,26.0,50.0,0,23,26,2.530232558139545,-0.0725711801782154,-3.5869565217391397,0.046231251186611644
3286,3894,2019-12-26,21900463,Final,1610612742,1610612759,2019,1610612742,102.0,0.422,0.667,0.4,22.0,52.0,1610612759,98.0,0.482,0.667,0.276,18.0,45.0,1,5,22,0.25833333333332575,-0.00944909344492828,1.3380952380952351,-0.06381863750286243
3285,3895,2019-12-26,21900464,Final,1610612758,1610612750,2019,1610612758,104.0,0.346,0.84,0.231,20.0,67.0,1610612750,105.0,0.346,0.7929999999999999,0.217,23.0,65.0,0,21,13,-4.200956937799049,-0.023072322414435575,-0.8382352941176521,-0.07468849608808625
3284,3896,2019-12-26,21900465,Final,1610612762,1610612757,2019,1610612762,121.0,0.568,0.682,0.389,22.0,41.0,1610612757,115.0,0.483,0.737,0.441,14.0,43.0,1,25,20,3.9264069264069263,-0.04315829098437973,2.3561643835616337,-0.10255121276863122
3283,3897,2019-12-25,21900455,Final,1610612761,1610612738,2019,1610612761,102.0,0.475,0.818,0.348,17.0,34.0,1610612738,118.0,0.5,0.857,0.424,26.0,45.0,0,24,1,6.271111111111111,0.04343253968254146,4.431906614786001,-0.06028088521399866
3282,3898,2019-12-25,21900456,Final,1610612755,1610612749,2019,1610612755,121.0,0.436,0.8,0.477,29.0,49.0,1610612749,109.0,0.474,0.75,0.3939999999999999,23.0,47.0,1,18,12,3.7939914163090123,-0.020663756104781328,6.343873517786562,-0.052951879038843686
3281,3899,2019-12-25,21900457,Final,1610612744,1610612745,2019,1610612744,116.0,0.471,0.893,0.321,27.0,54.0,1610612745,104.0,0.37,0.875,0.314,19.0,49.0,1,7,8,5.868778280542983,0.06877828054298618,5.936363636363637,-0.07276878372768181
3280,3900,2019-12-25,21900458,Final,1610612747,1610612746,2019,1610612747,106.0,0.406,0.762,0.267,24.0,42.0,1610612746,111.0,0.4589999999999999,0.75,0.36,24.0,50.0,0,10,9,0.49361702127659157,0.01498454264411464,1.386554621848731,0.10807360919051234
